,Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Bedrooms_Per_House,Closest_University,Distance_to_University_m
2958,73700.0,2.6875,34,1441,294,695,275,35.35,-119.03,116190.476943384,1.069090909090909,Point Loma Nazarene University,3062.0
2959,73000.0,2.5644,31,1607,336,817,307,35.35,-119.04,115780.867089651,1.0944625407166124,Point Loma Nazarene University,2281.0
2960,85000.0,3.1753,27,4590,897,2212,894,35.35,-119.04,115780.867089651,1.0033557046979866,Point Loma Nazarene University,2281.0
2961,69900.0,2.575,20,9351,2139,4584,1953,35.35,-119.06,114978.978021628,1.0952380952380953,Point Loma Nazarene University,1341.0
2962,175000.0,2.6637,14,3580,984,1933,912,35.34,-119.05,114380.68692362,1.0789473684210527,Point Loma Nazarene University,2626.0
2963,87200.0,2.9438,18,12707,2685,7009,2552,35.33,-119.05,113386.509587777,1.052115987460815,Point Loma Nazarene University,3686.0
2964,106200.0,4.0529,17,2387,437,1204,423,35.34,-119.05,114380.68692362,1.033096926713948,Point Loma Nazarene University,2626.0
2965,86200.0,2.4123,24,4119,865,1294,879,35.35,-119.07,114586.820096849,0.9840728100113766,Point Loma Nazarene University,1601.0
2966,134100.0,4.8839,16,4201,786,1667,724,35.34,-119.07,113583.463682168,1.0856353591160222,Point Loma Nazarene University,2604.0
2967,103400.0,5.1036,4,8574,1489,4250,1444,35.33,-119.12,110677.29567571,1.0311634349030472,"California State University, Bakersfield",2439.0
2968,131000.0,4.0327,5,4597,1071,1916,870,35.35,-119.1,113446.219046542,1.2310344827586206,"California State University, Bakersfield",431.0
2969,245800.0,10.5941,18,4070,512,1580,540,35.34,-119.08,113193.772894309,0.9481481481481482,"California State University, Bakersfield",2223.0
2970,176300.0,7.1837,20,892,129,331,135,35.35,-119.08,114200.600677796,0.9555555555555556,"California State University, Bakersfield",2110.0
2971,224100.0,8.5325,14,2113,256,842,265,35.35,-119.09,113820.38022061,0.9660377358490566,"California State University, Bakersfield",1224.0
2972,118500.0,5.4449,16,1535,238,768,236,35.34,-119.08,113193.772894309,1.0084745762711864,"California State University, Bakersfield",2223.0
2973,130100.0,4.1528,15,1474,235,768,238,35.34,-119.08,113193.772894309,0.9873949579831933,"California State University, Bakersfield",2223.0
2974,170300.0,6.759,4,6640,898,3121,902,35.33,-119.1,111420.739962399,0.9955654101995566,"California State University, Bakersfield",1906.0
2975,106300.0,5.0012,8,11609,2141,5696,2100,35.32,-119.08,111186.126477019,1.0195238095238095,"California State University, Bakersfield",3652.0
2976,142900.0,4.997,9,7085,1148,3084,1052,35.33,-119.09,111801.773342283,1.091254752851711,"California State University, Bakersfield",2224.0
2977,70700.0,3.569,15,3944,746,2355,757,35.32,-119.06,111985.751979664,0.9854689564068693,Point Loma Nazarene University,4677.0
2978,100700.0,3.406,13,9027,1901,4870,1797,35.33,-119.07,112582.147418701,1.0578742348358374,"California State University, Bakersfield",3536.0
2979,82800.0,3.8117,14,5264,1064,3278,1049,35.33,-119.06,112981.361657037,1.0142993326978074,Point Loma Nazarene University,3565.0
2980,71400.0,3.4286,34,2861,510,1375,486,35.34,-119.02,115620.196349046,1.0493827160493827,Point Loma Nazarene University,4406.0
2981,84700.0,2.1553,26,3691,826,2072,827,35.33,-119.02,114636.921766238,0.9987908101571947,Point Loma Nazarene University,5109.0
2982,84700.0,2.7083,21,3057,698,1627,680,35.33,-119.03,114214.353005731,1.026470588235294,Point Loma Nazarene University,4504.0
2983,68500.0,3.0486,34,2221,436,1131,408,35.34,-119.03,115201.285928615,1.0686274509803921,Point Loma Nazarene University,3687.0
2984,46700.0,1.5625,36,973,219,613,187,35.34,-119.01,116044.764767708,1.1711229946524064,Point Loma Nazarene University,5184.0
2985,39400.0,1.5429,42,1120,255,677,213,35.33,-119.01,115065.170829209,1.1971830985915493,Point Loma Nazarene University,5793.0
2986,53800.0,1.9417,35,991,221,620,207,35.33,-119.0,115499.037005888,1.067632850241546,Point Loma Nazarene University,6532.0
2987,63700.0,2.4234,32,3068,628,1897,607,35.33,-119.01,115065.170829209,1.0345963756177925,Point Loma Nazarene University,5793.0
2988,65800.0,2.75,35,2053,412,1193,387,35.33,-119.02,114636.921766238,1.0645994832041343,Point Loma Nazarene University,5109.0
2989,56500.0,1.5357,35,1650,390,1145,343,35.34,-119.02,115620.196349046,1.1370262390670554,Point Loma Nazarene University,4406.0
2990,59500.0,1.6575,35,1576,405,870,282,35.32,-118.99,114968.81987331,1.4361702127659575,Point Loma Nazarene University,7911.0
2991,56200.0,2.9402,33,2248,434,1461,405,35.3,-118.99,113037.406603156,1.0716049382716049,Point Loma Nazarene University,9399.0
2992,53300.0,1.6522,37,1337,275,767,273,35.31,-119.0,113554.756536796,1.0073260073260073,Point Loma Nazarene University,7967.0
2993,109800.0,3.6852,3,2821,519,1353,495,35.3,-119.09,108788.873521617,1.0484848484848486,"California State University, Bakersfield",5354.0
2994,50000.0,1.2,20,37,11,34,8,35.32,-119.04,112809.222273264,1.375,Point Loma Nazarene University,5028.0
2995,93600.0,3.4827,11,7035,1455,3525,1387,35.32,-119.05,112394.538930432,1.0490266762797404,Point Loma Nazarene University,4770.0
2996,92700.0,4.1957,11,2161,371,1267,388,35.31,-119.04,111823.238761133,0.9561855670103093,Point Loma Nazarene University,6076.0
2997,100200.0,2.5575,12,2721,549,1294,523,35.32,-119.03,113229.737220682,1.0497131931166348,Point Loma Nazarene University,5427.0
2998,82600.0,3.3529,14,2927,588,1821,561,35.32,-119.02,113656.019039623,1.0481283422459893,Point Loma Nazarene University,5939.0
2999,88200.0,4.0631,9,10822,1994,6241,1906,35.3,-119.05,110417.45541204,1.0461699895068206,Point Loma Nazarene University,6964.0
3000,102900.0,4.1484,10,829,146,447,173,35.3,-119.03,111267.702973802,0.8439306358381503,Point Loma Nazarene University,7430.0
3001,81600.0,3.6369,10,7397,1369,4611,1310,35.3,-119.02,111701.578944429,1.0450381679389313,Point Loma Nazarene University,7811.0
3002,70000.0,2.596,23,4870,965,2717,928,35.32,-119.01,114088.003083354,1.0398706896551724,Point Loma Nazarene University,6537.0
3003,74800.0,2.1006,19,7092,1517,4101,1436,35.31,-119.01,113113.324408619,1.0564066852367688,Point Loma Nazarene University,7374.0
3004,80900.0,3.9054,7,8596,1597,4893,1520,35.3,-119.01,112141.199706538,1.0506578947368421,Point Loma Nazarene University,8275.0
3005,97900.0,2.5804,25,3081,635,1830,591,35.27,-119.07,106620.303730606,1.0744500846023688,"California State University, Bakersfield",9066.0
3006,118200.0,5.1457,5,6268,1003,3269,980,35.22,-119.13,99200.9520930952,1.023469387755102,"California State University, Bakersfield",14330.0
3007,65000.0,3.125,6,80,16,66,21,35.24,-119.01,106365.993545747,0.7619047619047619,Point Loma Nazarene University,14321.0
3008,77500.0,2.7659,10,7011,1453,4163,1307,35.28,-119.01,110204.88238829,1.1117061973986229,Point Loma Nazarene University,10204.0
3009,91700.0,2.35,40,282,59,213,71,35.24,-118.99,107311.13491521,0.8309859154929577,Point Loma Nazarene University,14999.0
3010,150000.0,1.1528,32,444,102,242,87,35.27,-118.99,110160.972651311,1.1724137931034482,Point Loma Nazarene University,12064.0
3011,113900.0,3.5,24,806,168,323,136,34.82,-118.93,69472.7921575677,1.2352941176470589,"California State University, Bakersfield",60673.0
3012,116500.0,2.9891,18,3278,762,1338,550,34.83,-118.95,69193.4506813157,1.3854545454545455,"California State University, Bakersfield",59145.0
3013,123500.0,3.1364,30,2817,604,1089,412,34.81,-118.95,67454.1995654487,1.4660194174757282,"California State University, Bakersfield",61309.0
3014,168400.0,4.5724,6,8733,1600,2006,736,34.83,-119.15,59737.9820481402,2.1739130434782608,"California State University, Bakersfield",57643.0
3015,148200.0,3.0882,14,4054,787,1581,579,34.95,-119.16,71838.7710499187,1.3592400690846287,"California State University, Bakersfield",44445.0
3016,128300.0,4.0332,8,508,111,229,84,34.82,-118.93,69472.7921575677,1.3214285714285714,"California State University, Bakersfield",60673.0
3017,52100.0,2.9187,21,2213,458,1250,440,35.06,-119.4,73826.1924398975,1.040909090909091,"California State University, Bakersfield",41792.0
3018,30000.0,2.6389,45,973,183,500,177,35.07,-119.45,73885.7940762647,1.0338983050847457,"California State University, Bakersfield",44074.0
3019,68200.0,4.15,26,890,172,483,170,35.19,-119.42,87504.990580315,1.011764705882353,"California State University, Bakersfield",33661.0
3020,57900.0,3.0742,23,3827,696,1993,617,35.27,-119.5,95229.0600496067,1.1280388978930307,"California State University, Bakersfield",37029.0
3021,37500.0,3.125,36,116,20,39,18,35.17,-119.48,84404.9930861706,1.1111111111111112,"California State University, Bakersfield",39486.0
3022,52900.0,2.3912,34,3437,696,1783,608,35.16,-119.45,83726.1796684395,1.144736842105263,"California State University, Bakersfield",37752.0
3023,50800.0,2.8323,40,4164,812,1998,773,35.17,-119.46,84673.35929393,1.0504527813712807,"California State University, Bakersfield",37922.0
3024,45800.0,2.5313,30,2943,697,1565,584,35.14,-119.46,81381.2429907713,1.1934931506849316,"California State University, Bakersfield",39761.0
3025,88300.0,3.9929,19,4190,690,1973,702,35.14,-119.47,81236.5486168285,0.9829059829059829,"California State University, Bakersfield",40505.0
3026,75400.0,3.1592,33,5050,964,2293,919,35.15,-119.45,82630.8208349615,1.0489662676822633,"California State University, Bakersfield",38377.0
3027,26600.0,2.3013,34,1440,309,808,294,35.13,-119.45,80441.4688228542,1.0510204081632653,"California State University, Bakersfield",39691.0
3028,26900.0,2.1955,46,2745,543,1423,482,35.13,-119.46,80284.6731345337,1.1265560165975104,"California State University, Bakersfield",40416.0
3029,63800.0,2.9952,44,4599,877,2140,831,35.13,-119.47,80137.9809310763,1.0553549939831528,"California State University, Bakersfield",41148.0
3030,69800.0,1.9718,32,2167,421,1301,394,35.4,-119.47,109893.822998386,1.0685279187817258,"California State University, Bakersfield",33796.0
3031,104700.0,2.8452,24,2585,480,1442,424,35.4,-119.42,110501.386424876,1.1320754716981132,"California State University, Bakersfield",29343.0
3032,96900.0,4.4561,12,5589,941,3018,917,35.41,-119.12,118873.155158928,1.0261723009814614,"California State University, Bakersfield",7177.0
3033,88900.0,3.25,22,984,176,451,170,35.39,-119.11,117163.62761409,1.035294117647059,"California State University, Bakersfield",4827.0
3034,94300.0,4.5903,13,1264,202,552,187,35.39,-119.12,116814.593590779,1.0802139037433156,"California State University, Bakersfield",5028.0
3035,149000.0,4.4125,12,2835,471,1399,413,35.41,-119.19,116644.152092449,1.1404358353510895,"California State University, Bakersfield",10554.0
3036,157300.0,5.3119,6,7383,1095,3415,1059,35.37,-119.2,112146.142261928,1.0339943342776203,"California State University, Bakersfield",9164.0
3037,121000.0,4.4196,18,1521,269,706,279,35.38,-119.12,115787.60571799,0.96415770609319,"California State University, Bakersfield",3984.0
3038,82800.0,2.9453,37,2044,394,894,359,35.38,-119.11,116139.769425163,1.0974930362116992,"California State University, Bakersfield",3728.0
3039,146200.0,4.8266,13,4527,713,2170,671,35.37,-119.12,114762.201190114,1.0625931445603576,"California State University, Bakersfield",2990.0
3040,110400.0,2.1635,36,1253,259,932,249,35.5,-119.18,126420.230024567,1.0401606425702812,"California State University, Bakersfield",18392.0
3041,37500.0,2.2321,36,786,194,573,134,35.52,-119.28,126084.732387618,1.4477611940298507,"California State University, Bakersfield",25049.0
3042,65400.0,2.3533,39,2649,572,1815,547,35.49,-119.27,123070.259797463,1.0457038391224862,"California State University, Bakersfield",21955.0
3043,78600.0,4.2375,38,2536,409,1133,430,35.5,-119.26,124374.993544597,0.9511627906976744,"California State University, Bakersfield",22181.0
3044,61100.0,2.8269,34,1367,329,796,319,35.5,-119.27,124147.073572847,1.031347962382445,"California State University, Bakersfield",22773.0
3045,95800.0,3.2279,28,1089,179,544,190,35.51,-119.27,125224.501395821,0.9421052631578948,"California State University, Bakersfield",23615.0
3046,65800.0,2.4044,34,1923,379,1101,351,35.5,-119.28,123925.435567596,1.0797720797720798,"California State University, Bakersfield",23385.0
3047,58600.0,1.6944,28,3107,782,3260,738,35.5,-119.28,123925.435567596,1.0596205962059622,"California State University, Bakersfield",23385.0
3048,52100.0,1.7105,21,2171,483,1315,450,35.5,-119.27,124147.073572847,1.0733333333333333,"California State University, Bakersfield",22773.0
3049,64600.0,2.2071,34,2304,437,1506,403,35.49,-119.38,120965.974155711,1.0843672456575681,"California State University, Bakersfield",29718.0
3050,58800.0,2.4961,16,1584,309,1011,268,35.6,-119.34,130872.871261198,1.1529850746268657,"California State University, Bakersfield",35388.0
3051,125000.0,2.7,29,510,84,236,73,35.55,-119.36,126989.715895156,1.1506849315068493,"California State University, Bakersfield",32431.0
3052,63200.0,1.1903,13,1657,362,1186,376,35.58,-119.35,129165.98359688,0.9627659574468085,"California State University, Bakersfield",34234.0
3053,71900.0,2.3934,33,3240,654,1809,616,35.59,-119.34,130432.450424991,1.0616883116883118,"California State University, Bakersfield",34512.0
3054,59000.0,1.9362,33,2143,488,1732,509,35.6,-119.34,130872.871261198,0.9587426326129665,"California State University, Bakersfield",35388.0
3055,60500.0,1.4619,32,2703,683,2682,675,35.6,-119.33,131702.164640644,1.0118518518518518,"California State University, Bakersfield",34846.0
3056,71800.0,3.176,14,2719,502,1497,457,35.59,-119.35,129601.272949875,1.0984682713347922,"California State University, Bakersfield",35082.0
3057,54100.0,1.7868,20,3085,691,2645,676,35.59,-119.33,131264.629528782,1.022189349112426,"California State University, Bakersfield",33956.0
3058,47500.0,2.1186,18,820,239,1345,207,35.62,-119.69,103834.72483338,1.1545893719806763,"California State University, Bakersfield",61211.0
3059,80000.0,2.6066,21,2403,483,1647,415,35.65,-119.77,99686.7293517025,1.163855421686747,"California State University, Bakersfield",69149.0
3060,156300.0,2.5625,30,735,137,421,113,35.76,-119.14,154801.480976128,1.2123893805309736,Point Loma Nazarene University,44832.0
3061,59800.0,2.1295,15,3938,789,3500,768,35.76,-119.29,142857.712934443,1.02734375,Point Loma Nazarene University,48882.0
3062,83300.0,2.6726,29,1476,220,902,205,35.64,-119.19,141059.659157309,1.0731707317073171,Point Loma Nazarene University,33059.0
3063,58500.0,2.5208,21,1885,398,1539,388,35.68,-119.24,142781.895638645,1.0257731958762886,Point Loma Nazarene University,38913.0
3064,55200.0,1.8843,16,2874,677,3078,651,35.68,-119.22,144416.890538428,1.0399385560675882,Point Loma Nazarene University,38192.0
3065,54700.0,2.0025,32,3216,750,2639,709,35.67,-119.24,142309.822074181,1.0578279266572637,Point Loma Nazarene University,37906.0
3066,59800.0,2.7411,27,1513,342,1346,323,35.78,-119.25,147093.409762611,1.0588235294117647,Point Loma Nazarene University,49537.0
3067,56500.0,1.6786,35,1618,378,1449,398,35.77,-119.25,146550.785262712,0.949748743718593,Point Loma Nazarene University,48496.0
3068,57300.0,1.6045,36,2332,656,2175,610,35.76,-119.25,146014.611102652,1.0754098360655737,Point Loma Nazarene University,47458.0
3069,52100.0,1.517,36,1598,443,1658,417,35.75,-119.25,145484.958599215,1.0623501199040768,Point Loma Nazarene University,46423.0
3070,62200.0,1.7418,8,3271,797,2700,688,35.79,-119.25,147642.413482304,1.1584302325581395,Point Loma Nazarene University,50582.0
3071,69900.0,2.2981,35,1927,386,1371,414,35.78,-119.25,147093.409762611,0.9323671497584541,Point Loma Nazarene University,49537.0
3072,67200.0,2.1806,8,1612,343,1230,330,35.78,-119.23,148667.992229151,1.0393939393939393,Point Loma Nazarene University,48940.0
3073,62100.0,2.3125,31,2862,606,2467,600,35.79,-119.23,149211.00730521,1.01,Point Loma Nazarene University,49997.0
3074,67800.0,1.7813,28,1737,521,1764,514,35.77,-119.24,147340.393903454,1.0136186770428015,Point Loma Nazarene University,48184.0
3075,72500.0,2.4044,36,3225,635,2034,593,35.77,-119.23,148131.33242207,1.0708263069139967,Point Loma Nazarene University,47886.0
3076,68400.0,2.033,16,2275,659,1914,614,35.74,-119.23,146560.178615797,1.0732899022801303,Point Loma Nazarene University,44740.0
3077,84000.0,4.1917,26,2636,468,1416,485,35.77,-119.23,148131.33242207,0.9649484536082474,Point Loma Nazarene University,47886.0
3078,216400.0,6.2885,6,1755,280,664,254,35.47,-118.92,132638.98880151,1.1023622047244095,Point Loma Nazarene University,17488.0
3079,82500.0,2.5806,20,3458,651,1465,621,35.44,-119.01,125961.622885614,1.0483091787439613,Point Loma Nazarene University,9795.0
3080,204200.0,6.1563,13,1439,237,557,227,35.44,-118.93,129275.1255668,1.0440528634361232,Point Loma Nazarene University,14652.0
3081,92300.0,1.8419,18,2327,642,799,335,35.74,-118.31,185414.204676858,1.9164179104477612,California State University San Marcos,74030.0
3082,67500.0,2.25,15,1962,403,730,321,35.68,-118.06,189304.989357024,1.2554517133956387,California State University San Marcos,61645.0
3083,96000.0,2.6288,23,3166,700,1097,493,35.75,-118.44,180241.996451095,1.4198782961460445,Point Loma Nazarene University,70781.0
3084,81200.0,2.0694,18,4754,1075,1366,690,35.72,-118.47,176003.796800072,1.5579710144927537,Point Loma Nazarene University,66612.0
3085,101400.0,1.5957,18,3303,814,986,522,35.7,-118.5,172739.365531504,1.5593869731800767,Point Loma Nazarene University,63112.0
3086,90000.0,1.4205,28,1491,408,98,48,35.72,-118.59,170936.474916009,8.5,Point Loma Nazarene University,58268.0
3087,94600.0,3.4792,33,1504,325,584,223,35.65,-118.87,152502.199742701,1.4573991031390134,Point Loma Nazarene University,36359.0
3088,59400.0,1.8369,17,2354,514,775,380,35.48,-118.23,164169.899888591,1.3526315789473684,California State University San Marcos,44895.0
3089,72500.0,1.5667,15,2966,669,1007,465,35.64,-118.33,175174.375400754,1.4387096774193548,California State University San Marcos,64838.0
3090,96900.0,2.3125,15,5907,1257,2310,1001,35.63,-118.41,170237.748750558,1.2557442557442557,Point Loma Nazarene University,65985.0
3091,75800.0,1.4141,18,2304,527,782,390,35.62,-118.45,167363.878113881,1.3512820512820514,Point Loma Nazarene University,62258.0
3092,68500.0,1.3023,17,2248,535,927,427,35.64,-118.47,168317.944104346,1.2529274004683841,Point Loma Nazarene University,61734.0
